department,quarter,class_name,professor_name,section,professor_rating,professor_difficulty,professor_num_ratings,professor_id,tags
Computer Science and Engineering,Spring25,CSE103,Daniel Fremont,Section 01,3.0,3.3,155,429575.0,"['Get ready to read', ""Skip class? You won't pass."", 'Respected', 'Graded by few things']"
Computer Science and Engineering,Spring25,CSE105,Vaggos Chatziafratis,Section 01,3.8,4.1,16,2844430.0,"['Lots of homework', 'Tough grader', 'Amazing lectures ', 'Test heavy', 'Participation matters']"
Computer Science and Engineering,Fall24,CSE107,Patrick Tantalo,Section 01,4.6,3.4,43,144099.0,"['Clear grading criteria', 'Respected', 'Lecture heavy', 'Lots of homework', 'Amazing lectures ']"
Computer Science and Engineering,Winter25,CSE107,Patrick Tantalo,Section 01,4.6,3.4,43,144099.0,"['Clear grading criteria', 'Respected', 'Lecture heavy', 'Lots of homework', 'Amazing lectures ']"
Computer Science and Engineering,Spring25,CSE107,Patrick Tantalo,Section 01,4.6,3.4,43,144099.0,"['Clear grading criteria', 'Respected', 'Lecture heavy', 'Lots of homework', 'Amazing lectures ']"
Computer Science and Engineering,Fall24,CSE108,Yannis Demertzis,Section 01,2.5,3.6,19,2846734.0,"['Get ready to read', 'EXTRA CREDIT', 'Test heavy', 'Tough grader', 'Participation matters']"
Computer Science and Engineering,Spring25,CSE109,Alexandra Kolla,Section 01,2.8,3.4,32,2842154.0,"['Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy', 'Graded by few things']"
Computer Science and Engineering,Winter25,CSE111,Ethan Joseph Sifferman,Section 01,4.1,3.7,326,136264.0,"['Lots of homework', 'Tough grader', ""Skip class? You won't pass."", 'Beware of pop quizzes', 'Get ready to read']"
Computer Science and Engineering,Fall24,CSE113,Mohsen Lesani,Section 01,3.2,2.6,61,3014180.0,"['Amazing lectures ', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Fall24,CSE114A,Owen Arden,Section 01,3.1,2.8,44,2473496.0,"['Respected', 'Lots of homework', 'Caring', 'Clear grading criteria', 'Get ready to read']"
Computer Science and Engineering,Winter25,CSE114A,Cormac A Flanagan,Section 01,4.3,1.8,4,454089.0,"['Amazing lectures ', 'Clear grading criteria', 'Lots of homework', 'Caring', 'Respected']"
Computer Science and Engineering,Winter25,CSE114A,Lindsey A Kuper,Section 02,4.3,1.8,4,2493257.0,"['Amazing lectures ', 'Respected', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Spring25,CSE114A,Lindsey Kuper,Section 01,5.0,3.5,2,2493257.0,"['Amazing lectures ', 'Respected', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Fall24,CSE115A,Richard K Jullig,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Winter25,CSE115A,Richard K Jullig,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE115A,Richard K Jullig,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Winter25,CSE115B,Richard K Jullig,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE115C,Richard K Jullig,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Fall24,CSE115D,Richard K Jullig,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Fall24,CSE120,Sagnik Nath,Section 02,2.5,3.3,103,2624718.0,"['Lecture heavy', 'Tough grader', 'EXTRA CREDIT', 'Hilarious', 'Clear grading criteria']"
Computer Science and Engineering,Winter25,CSE120,Heiner Litz,Section 01,3.9,4.1,49,2334597.0,"['Test heavy', 'Tough grader', 'Lecture heavy', 'Amazing lectures ', 'Graded by few things']"
Computer Science and Engineering,Winter25,CSE120,Abel Souza,Section 02,3.1,3.1,74,1268887.0,"['Tough grader', 'Beware of pop quizzes', 'Caring']"
Computer Science and Engineering,Spring25,CSE120,Sagnik Nath,Section 01,2.5,3.3,103,2624718.0,"['Lecture heavy', 'Tough grader', 'EXTRA CREDIT', 'Hilarious', 'Clear grading criteria']"
Computer Science and Engineering,Spring25,CSE120,Yuanchao Xu,Section 02,4.2,2.1,26,2989121.0,"['Graded by few things', 'Beware of pop quizzes', 'Get ready to read', 'Lecture heavy']"
Computer Science and Engineering,Fall24,CSE121,Ethan Joseph Sifferman,Section 01,4.1,3.7,326,136264.0,"['Lots of homework', 'Tough grader', ""Skip class? You won't pass."", 'Beware of pop quizzes', 'Get ready to read']"
Computer Science and Engineering,Spring25,CSE121,Ethan Joseph Sifferman,Section 01,4.1,3.7,326,136264.0,"['Lots of homework', 'Tough grader', ""Skip class? You won't pass."", 'Beware of pop quizzes', 'Get ready to read']"
Computer Science and Engineering,Winter25,CSE122,Matthew Guthaus,Section 01,4.1,3.6,18,189661.0,"['Get ready to read', 'Amazing lectures ', 'Hilarious', 'Respected', 'Tough grader']"
Computer Science and Engineering,Fall24,CSE123A,Marcelo Siero,Section 01,4.2,3.8,95,2883501.0,"['Graded by few things', 'Lecture heavy', 'Caring', 'Clear grading criteria', 'Accessible outside class']"
Computer Science and Engineering,Winter25,CSE123A,David Harrison,Section 01,4.9,2.8,20,110723.0,"['Participation matters', ""Skip class? You won't pass."", 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria']"
Computer Science and Engineering,Winter25,CSE123B,Marcelo Siero,Section 01,4.2,3.8,95,2883501.0,"['Graded by few things', 'Lecture heavy', 'Caring', 'Clear grading criteria', 'Accessible outside class']"
Computer Science and Engineering,Spring25,CSE123B,David Harrison,Section 01,4.9,2.8,20,110723.0,"['Participation matters', ""Skip class? You won't pass."", 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria']"
Computer Science and Engineering,Fall24,CSE125,Dustin Richmond,Section 01,3.9,3.5,11,2186689.0,"['Clear grading criteria', 'EXTRA CREDIT', 'Accessible outside class', 'Caring', 'Respected']"
Computer Science and Engineering,Fall24,CSE130,Kerry Veenstra,Section 01,3.4,3.1,86,1883634.0,"['Lots of homework', 'Caring', 'Amazing lectures ', 'Lecture heavy', 'Respected']"
Computer Science and Engineering,Fall24,CSE130,Yuanchao Xu,Section 02,4.2,2.1,26,2989121.0,"['Graded by few things', 'Beware of pop quizzes', 'Get ready to read', 'Lecture heavy']"
Computer Science and Engineering,Winter25,CSE130,Kerry Veenstra,Section 01,3.4,3.1,86,1883634.0,"['Lots of homework', 'Caring', 'Amazing lectures ', 'Lecture heavy', 'Respected']"
Computer Science and Engineering,Winter25,CSE130,Andrew Quinn,Section 02,3.6,4.0,134,607028.0,"['Hilarious', ""Skip class? You won't pass."", 'Amazing lectures ', 'Clear grading criteria', 'Respected']"
Computer Science and Engineering,Spring25,CSE130,Kerry Veenstra,Section 01,3.4,3.1,86,1883634.0,"['Lots of homework', 'Caring', 'Amazing lectures ', 'Lecture heavy', 'Respected']"
Computer Science and Engineering,Spring25,CSE130,Kriti Bhargava,Section 02,3.4,4.6,16,2976331.0,[]
Computer Science and Engineering,Fall24,CSE132,Alvaro A. Cardenas,Section 01,4.3,1.8,4,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Spring25,CSE134,Liting Hu,Section 01,4.1,3.0,49,853734.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Gives good feedback', 'Hilarious']"
Computer Science and Engineering,Fall24,CSE138,Liting Hu,Section 01,4.1,3.0,49,853734.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Gives good feedback', 'Hilarious']"
Computer Science and Engineering,Winter25,CSE138,Peter A Alvaro,Section 01,2.8,3.7,95,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Spring25,CSE138,Peter Alvaro,Section 01,2.8,3.7,95,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Fall24,CSE140,Niloofar Montazeri,Section 01,4.5,3.0,35,3004516.0,"['Test heavy', 'Lots of homework', 'Caring', 'Graded by few things', 'Group projects']"
Computer Science and Engineering,Winter25,CSE140,Niloofar Montazeri,Section 01,4.5,3.0,35,3004516.0,"['Test heavy', 'Lots of homework', 'Caring', 'Graded by few things', 'Group projects']"
Computer Science and Engineering,Spring25,CSE142,Alex Rudnick,Section 01,4.3,2.4,63,497401.0,"['Lots of homework', 'Tough grader', 'Get ready to read', 'Participation matters', 'EXTRA CREDIT']"
Computer Science and Engineering,Fall24,CSE143,Alex Rudnick,Section 01,4.3,2.4,63,497401.0,"['Lots of homework', 'Tough grader', 'Get ready to read', 'Participation matters', 'EXTRA CREDIT']"
Computer Science and Engineering,Spring25,CSE143,Jeffrey Flanigan,Section 01,4.6,2.5,46,421375.0,[]
Computer Science and Engineering,Fall24,CSE144,Yi Zhang,Section 01,4.0,2.4,26,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Computer Science and Engineering,Winter25,CSE144,Cihang Xie,Section 01,3.0,3.7,3,2691936.0,"['Participation matters', 'Group projects', 'Get ready to read', 'Clear grading criteria', 'Inspirational']"
Computer Science and Engineering,Spring25,CSE146,Yang Liu,Section 01,3.0,2.8,25,1106879.0,[]
Computer Science and Engineering,Fall24,CSE150,Christina Parsa,Section 01,2.4,3.4,23,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Computer Science and Engineering,Winter25,CSE150,Christina Parsa,Section 01,2.4,3.4,23,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Computer Science and Engineering,Spring25,CSE150,Chen Qian,Section 01,1.6,4.3,33,232632.0,"['Gives good feedback', 'Amazing lectures ', 'Inspirational', 'Caring', 'Respected']"
Computer Science and Engineering,Spring25,CSE151,Richard J Graziani,Section 01,4.3,2.5,57,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE151L,Richard J Graziani,Section 01,4.3,2.5,57,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Computer Science and Engineering,Winter25,CSE156,Mehrdad Parsa,Section 01,2.1,2.5,37,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Computer Science and Engineering,Spring25,CSE156,Ram Sundara Raman,Section 01,4.1,2.4,10,604232.0,"['Group projects', 'Get ready to read', 'Respected', 'Lecture heavy', 'Tough grader']"
Computer Science and Engineering,Winter25,CSE156L,Mehrdad Parsa,Section 01,2.1,2.5,37,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Computer Science and Engineering,Spring25,CSE156L,Ram Sundara Raman,Section 01,4.1,2.4,10,604232.0,"['Group projects', 'Get ready to read', 'Respected', 'Lecture heavy', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE157,Katia Obraczka,Section 01,4.3,1.8,32,1455286.0,"['Tough grader', 'Amazing lectures ', 'Caring', 'Respected', 'Lecture heavy']"
Computer Science and Engineering,Winter25,CSE160,James E Davis,Section 01,3.9,2.7,93,183494.0,"['Get ready to read', 'Participation matters', 'Group projects', 'Gives good feedback', 'Lots of homework']"
Computer Science and Engineering,Spring25,CSE160,James E Davis,Section 01,3.9,2.7,93,183494.0,"['Get ready to read', 'Participation matters', 'Group projects', 'Gives good feedback', 'Lots of homework']"
Computer Science and Engineering,Spring25,CSE164,Cihang Xie,Section 01,3.0,3.7,3,2691936.0,"['Participation matters', 'Group projects', 'Get ready to read', 'Clear grading criteria', 'Inspirational']"
Computer Science and Engineering,Winter25,CSE180,Ishtiyaque Ahmad,Section 01,2.9,3.0,26,17348.0,"['Lots of homework', 'Tough grader', ""Skip class? You won't pass."", 'Respected', 'Would take again']"
Computer Science and Engineering,Spring25,CSE182,Nikolaos Tziavelis,Section 01,3.0,4.1,106,219120.0,"['Participation matters', 'Get ready to read', 'Tough grader', 'Lecture heavy', 'Graded by few things']"
Computer Science and Engineering,Fall24,CSE183,Luca de Alfaro,Section 01,3.5,2.2,37,414452.0,"['Lots of homework', 'Tough grader', 'Graded by few things', 'Caring', 'Respected']"
Computer Science and Engineering,Spring25,CSE183,Massimo Di Pierro,Section 01,0.0,0.0,0,424840.0,"[""Skip class? You won't pass."", 'Amazing lectures ', 'Clear grading criteria', 'Lots of homework']"
Computer Science and Engineering,Fall24,CSE185E,Gerald B Moulds,Section 01,3.3,3.7,3,355999.0,"['Amazing lectures ', 'Hilarious', 'EXTRA CREDIT', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Winter25,CSE185E,Gerald B Moulds,Section 01,3.3,3.7,3,355999.0,"['Amazing lectures ', 'Hilarious', 'EXTRA CREDIT', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Spring25,CSE185E,Gerald B Moulds,Section 01,3.3,3.7,3,355999.0,"['Amazing lectures ', 'Hilarious', 'EXTRA CREDIT', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Fall24,CSE185S,Gerald B Moulds,Section 01,3.3,3.7,3,355999.0,"['Amazing lectures ', 'Hilarious', 'EXTRA CREDIT', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Winter25,CSE185S,Gerald B Moulds,Section 01,3.3,3.7,3,355999.0,"['Amazing lectures ', 'Hilarious', 'EXTRA CREDIT', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Spring25,CSE185S,Gerald B Moulds,Section 01,3.3,3.7,3,355999.0,"['Amazing lectures ', 'Hilarious', 'EXTRA CREDIT', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Winter25,CSE186,David Harrison,Section 01,4.9,2.8,20,110723.0,"['Participation matters', ""Skip class? You won't pass."", 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria']"
Computer Science and Engineering,Spring25,CSE187,David Harrison,Section 01,4.9,2.8,20,110723.0,"['Participation matters', ""Skip class? You won't pass."", 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria']"
Computer Science and Engineering,Fall24,CSE200,Harikrishna S Kuttivelil,Section 01,3.5,1.0,1,2733004.0,"['Caring', 'Amazing lectures ', 'Gives good feedback', 'Accessible outside class', 'Lots of homework']"
Computer Science and Engineering,Winter25,CSE201,Seshadhri Comandur,Section 01,4.6,4.2,58,2059447.0,"['Tough grader', 'Respected', 'Amazing lectures ', 'Inspirational', 'Lots of homework']"
Computer Science and Engineering,Fall24,CSE206C,Yannis Demertzis,Section 01,2.5,3.6,19,2846734.0,"['Get ready to read', 'EXTRA CREDIT', 'Test heavy', 'Tough grader', 'Participation matters']"
Computer Science and Engineering,Spring25,CSE209A,Vaggos Chatziafratis,Section 01,3.8,4.1,16,2844430.0,"['Lots of homework', 'Tough grader', 'Amazing lectures ', 'Test heavy', 'Participation matters']"
Computer Science and Engineering,Spring25,CSE210A,Owen Arden,Section 01,3.1,2.8,44,2473496.0,"['Respected', 'Lots of homework', 'Caring', 'Clear grading criteria', 'Get ready to read']"
Computer Science and Engineering,Fall24,CSE214,Nikos Tziavelis,Section 01,4.2,4.1,101,469025.0,[]
Computer Science and Engineering,Fall24,CSE216,Daniel Fremont,Section 01,3.0,3.3,155,429575.0,"['Get ready to read', ""Skip class? You won't pass."", 'Respected', 'Graded by few things']"
Computer Science and Engineering,Fall24,CSE220,Heiner Litz,Section 01,3.9,4.1,49,2334597.0,"['Test heavy', 'Tough grader', 'Lecture heavy', 'Amazing lectures ', 'Graded by few things']"
Computer Science and Engineering,Winter25,CSE222A,Matthew Guthaus,Section 01,4.1,3.6,18,189661.0,"['Get ready to read', 'Amazing lectures ', 'Hilarious', 'Respected', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE222B,Matthew Guthaus,Section 01,4.1,3.6,18,189661.0,"['Get ready to read', 'Amazing lectures ', 'Hilarious', 'Respected', 'Tough grader']"
Computer Science and Engineering,Fall24,CSE225,Dustin Richmond,Section 01,3.9,3.5,11,2186689.0,"['Clear grading criteria', 'EXTRA CREDIT', 'Accessible outside class', 'Caring', 'Respected']"
Computer Science and Engineering,Spring25,CSE225,Dustin Alexander Richmond,Section 01,3.1,3.4,18,497401.0,"['Lots of homework', 'Tough grader', 'Get ready to read', 'Participation matters', 'EXTRA CREDIT']"
Computer Science and Engineering,Winter25,CSE228A,Scott Beamer,Section 01,4.6,3.4,364,134135.0,"['Graded by few things', 'Hilarious', 'Test heavy', 'Caring', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE231,Andrew Quinn,Section 01,3.6,4.0,134,607028.0,"['Hilarious', ""Skip class? You won't pass."", 'Amazing lectures ', 'Clear grading criteria', 'Respected']"
Computer Science and Engineering,Fall24,CSE232,Lindsey Kuper,Section 01,5.0,3.5,2,2493257.0,"['Amazing lectures ', 'Respected', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Spring25,CSE232,Mohsen Lesani,Section 01,3.2,2.6,61,3014180.0,"['Amazing lectures ', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Winter25,CSE233,Alvaro A. Cardenas,Section 01,4.3,1.8,4,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Fall24,CSE240,Leilani H. Gilpin,Section 01,4.3,1.8,4,2803006.0,"['Caring', 'Group projects', 'Clear grading criteria', 'EXTRA CREDIT', 'Amazing lectures ']"
Computer Science and Engineering,Spring25,CSE242,Razvan V Marinescu,Section 01,4.6,2.5,43,1476379.0,"['Tough grader', 'Participation matters', 'Lots of homework', 'Accessible outside class', ""Skip class? You won't pass.""]"
Computer Science and Engineering,Fall24,CSE244A,Yuyin Zhou,Section 01,2.5,3.8,12,2796250.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Lots of homework']"
Computer Science and Engineering,Spring25,CSE244C,Yuyin Zhou,Section 01,2.5,3.8,12,2796250.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Lots of homework']"
Computer Science and Engineering,Spring25,CSE247,Yi Zhang,Section 01,4.0,2.4,26,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Computer Science and Engineering,Winter25,CSE248,Yang Liu,Section 01,3.0,2.8,25,1106879.0,[]
Computer Science and Engineering,Winter25,CSE250A,Chen Qian,Section 01,1.6,4.3,33,232632.0,"['Gives good feedback', 'Amazing lectures ', 'Inspirational', 'Caring', 'Respected']"
Computer Science and Engineering,Fall24,CSE253,Ram Sundara Raman,Section 01,4.1,2.4,10,604232.0,"['Group projects', 'Get ready to read', 'Respected', 'Lecture heavy', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE257,Katia Obraczka,Section 01,4.3,1.8,32,1455286.0,"['Tough grader', 'Amazing lectures ', 'Caring', 'Respected', 'Lecture heavy']"
Computer Science and Engineering,Winter25,CSE258,Alexandra Kolla,Section 01,2.8,3.4,32,2842154.0,"['Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy', 'Graded by few things']"
Computer Science and Engineering,Winter25,CSE269,Evangelos Chatziafratis,Section 01,3.2,3.8,54,2844430.0,"['Lots of homework', 'Tough grader', 'Amazing lectures ', 'Test heavy', 'Participation matters']"
Computer Science and Engineering,Fall24,CSE280G,Scott Beamer,Section 01,4.6,3.4,364,134135.0,"['Graded by few things', 'Hilarious', 'Test heavy', 'Caring', 'Tough grader']"
Computer Science and Engineering,Winter25,CSE280G,Scott Beamer,Section 01,4.6,3.4,364,134135.0,"['Graded by few things', 'Hilarious', 'Test heavy', 'Caring', 'Tough grader']"
Computer Science and Engineering,Spring25,CSE280G,Scott Beamer,Section 01,4.6,3.4,364,134135.0,"['Graded by few things', 'Hilarious', 'Test heavy', 'Caring', 'Tough grader']"
Computer Science and Engineering,Fall24,CSE280N,Katia Obraczka,Section 01,4.3,1.8,32,1455286.0,"['Tough grader', 'Amazing lectures ', 'Caring', 'Respected', 'Lecture heavy']"
Computer Science and Engineering,Fall24,CSE280N,Chen Qian,Section 02,1.6,4.3,33,232632.0,"['Gives good feedback', 'Amazing lectures ', 'Inspirational', 'Caring', 'Respected']"
Computer Science and Engineering,Winter25,CSE280N,Katia Obraczka,Section 01,4.3,1.8,32,1455286.0,"['Tough grader', 'Amazing lectures ', 'Caring', 'Respected', 'Lecture heavy']"
Computer Science and Engineering,Winter25,CSE280N,Chen Qian,Section 02,1.6,4.3,33,232632.0,"['Gives good feedback', 'Amazing lectures ', 'Inspirational', 'Caring', 'Respected']"
Computer Science and Engineering,Spring25,CSE280N,Katia Obraczka,Section 01,4.3,1.8,32,1455286.0,"['Tough grader', 'Amazing lectures ', 'Caring', 'Respected', 'Lecture heavy']"
Computer Science and Engineering,Spring25,CSE280N,Chen Qian,Section 02,1.6,4.3,33,232632.0,"['Gives good feedback', 'Amazing lectures ', 'Inspirational', 'Caring', 'Respected']"
Computer Science and Engineering,Fall24,CSE280O,Lindsey Kuper,Section 01,5.0,3.5,2,2493257.0,"['Amazing lectures ', 'Respected', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Winter25,CSE280O,Lindsey Kuper,Section 01,5.0,3.5,2,2493257.0,"['Amazing lectures ', 'Respected', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Spring25,CSE280O,Lindsey Kuper,Section 01,5.0,3.5,2,2493257.0,"['Amazing lectures ', 'Respected', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
Computer Science and Engineering,Fall24,CSE280P,Jose Renau,Section 01,4.3,2.6,14,783467.0,"['Test heavy', 'Lecture heavy', 'Graded by few things', 'Tough grader', ""Skip class? You won't pass.""]"
Computer Science and Engineering,Winter25,CSE280P,Jose Renau,Section 01,4.3,2.6,14,783467.0,"['Test heavy', 'Lecture heavy', 'Graded by few things', 'Tough grader', ""Skip class? You won't pass.""]"
Computer Science and Engineering,Spring25,CSE280P,Jose Renau,Section 01,4.3,2.6,14,783467.0,"['Test heavy', 'Lecture heavy', 'Graded by few things', 'Tough grader', ""Skip class? You won't pass.""]"
Computer Science and Engineering,Fall24,CSE280S,Heiner Litz,Section 01,3.9,4.1,49,2334597.0,"['Test heavy', 'Tough grader', 'Lecture heavy', 'Amazing lectures ', 'Graded by few things']"
Computer Science and Engineering,Winter25,CSE280S,Heiner Litz,Section 01,3.9,4.1,49,2334597.0,"['Test heavy', 'Tough grader', 'Lecture heavy', 'Amazing lectures ', 'Graded by few things']"
Computer Science and Engineering,Spring25,CSE280S,Heiner H Litz,Section 01,4.3,1.8,4,2334597.0,"['Test heavy', 'Tough grader', 'Lecture heavy', 'Amazing lectures ', 'Graded by few things']"
Computer Science and Engineering,Fall24,CSE280V,Roberto Manduchi,Section 01,3.0,3.4,52,318094.0,"['Get ready to read', 'Clear grading criteria', 'Tough grader', ""Skip class? You won't pass."", 'Inspirational']"
Computer Science and Engineering,Winter25,CSE280V,Roberto Manduchi,Section 01,3.0,3.4,52,318094.0,"['Get ready to read', 'Clear grading criteria', 'Tough grader', ""Skip class? You won't pass."", 'Inspirational']"
Computer Science and Engineering,Spring25,CSE280V,Roberto Manduchi,Section 01,3.0,3.4,52,318094.0,"['Get ready to read', 'Clear grading criteria', 'Tough grader', ""Skip class? You won't pass."", 'Inspirational']"
Computer Science and Engineering,Fall24,CSE280X,Peter Alvaro,Section 01,2.8,3.7,95,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Winter25,CSE280X,Peter Alvaro,Section 01,2.8,3.7,95,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Spring25,CSE280X,Peter Alvaro,Section 01,2.8,3.7,95,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Fall24,CSE290C,Razvan Marinescu,Section 01,4.6,2.5,43,2882481.0,"['Participation matters', 'EXTRA CREDIT', 'Lecture heavy']"
Computer Science and Engineering,Winter25,CSE290C,Yuyin Zhou,Section 01,2.5,3.8,12,2796250.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Lots of homework']"
Computer Science and Engineering,Spring25,CSE290C,Yang Liu,Section 01,3.0,2.8,25,1106879.0,[]
Computer Science and Engineering,Fall24,CSE290D,Cihang Xie,Section 01,3.0,3.7,3,2691936.0,"['Participation matters', 'Group projects', 'Get ready to read', 'Clear grading criteria', 'Inspirational']"
Computer Science and Engineering,Fall24,CSE290N,Abel Souza,Section 01,3.1,3.1,74,1268887.0,"['Tough grader', 'Beware of pop quizzes', 'Caring']"
Computer Science and Engineering,Spring25,CSE290Q,Kyle A Miller,Section 01,2.2,3.7,47,529010.0,"['Amazing lectures ', ""Skip class? You won't pass."", 'Would take again', 'Clear grading criteria', 'Gives good feedback']"
Computer Science and Engineering,Fall24,CSE290S,Peter Alvaro,Section 01,2.8,3.7,95,2145723.0,"['Tough grader', 'Lots of homework', 'Amazing lectures ', 'Accessible outside class', 'Caring']"
Computer Science and Engineering,Winter25,CSE290X,Yuanchao Xu,Section 01,4.2,2.1,26,2989121.0,"['Graded by few things', 'Beware of pop quizzes', 'Get ready to read', 'Lecture heavy']"
Computer Science and Engineering,Fall24,CSE293,Liting Hu,Section 01,4.1,3.0,49,853734.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Gives good feedback', 'Hilarious']"
Computer Science and Engineering,Winter25,CSE293,Ethan Joseph Sifferman,Section 01,4.1,3.7,326,136264.0,"['Lots of homework', 'Tough grader', ""Skip class? You won't pass."", 'Beware of pop quizzes', 'Get ready to read']"
Electrical and Computer Engineering,Fall24,ECE8,Tae Myung Huh,Section 01,2.8,4.0,41,2983916.0,"['Tough grader', 'Lots of homework', 'Graded by few things', 'Lecture heavy']"
Electrical and Computer Engineering,Winter25,ECE9,Alexey Munishkin,Section 01,2.9,2.9,128,2586990.0,"['Lots of homework', 'EXTRA CREDIT', 'Tough grader', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Spring25,ECE10,Dejan Milutinovic,Section 01,2.7,4.1,76,1449625.0,"['Tough grader', 'Lots of homework', 'Respected', 'Inspirational', 'Participation matters']"
Electrical and Computer Engineering,Fall24,ECE13,Steve McGuire,Section 01,4.1,3.2,69,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Spring25,ECE13,Colleen Josephson,Section 01,5.0,1.0,2,2807955.0,[]
Electrical and Computer Engineering,Winter25,ECE30,Paul Vroomen,Section 01,2.8,3.4,101,2303465.0,"['Tough grader', 'Lecture heavy', 'Graded by few things', 'Test heavy', 'Get ready to read']"
Electrical and Computer Engineering,Spring25,ECE30,Marco A Rolandi,Section 01,4.3,1.8,4,421379.0,"['Tough grader', 'Get ready to read', 'So many papers', 'Participation matters', 'Gives good feedback']"
